"environment_url","solution_unique_name","table_logical_name","column_logical_name","exists_after_apply","postcheck"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_instance","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_instance","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_instance","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_instance","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_reference_registry","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_risk","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_secret_boundary","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_connection_surface","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_deployment_profile","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_environment_variable_registry","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_evidence","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_import_export_job","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_publisher","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_readback","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_queue_stop_condition","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_ai_assisted","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_repository","mon_ai_validation_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_queue_name","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_queue_item_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_queue_item_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_correlation_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_idempotency_key","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_dispatch_batch_id","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_dispatch_status","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_dispatched_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_dispatch_result","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_last_queue_sync_at","True","PASS"
"https://org084965d9.crm.dynamics.com","SDUCapabilityControlPlane","mon_sdu_snapshot","mon_queue_stop_condition","True","PASS"
