"surface_name","surface_kind","base_template","hidden","item_count","default_view_url","operational_cluster","use_now","live_state","notes","evidence_ref"
"SD_KYC_InventarioDocumental","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_KYC_InventarioDocumental/AllItems.aspx","sdu","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_MedicionesKPI","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_MedicionesKPI/AllItems.aspx","sdu","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_MetadataRegistry","list","100","False","2","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_MetadataRegistry/AllItems.aspx","sdu","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_OrdenesDeclarativas","list","100","False","1","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_OrdenesDeclarativas/AllItems.aspx","sdu","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_RACI","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_RACI/AllItems.aspx","sdu","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_ReglasEvento","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_ReglasEvento/AllItems.aspx","sdu","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_Repositorios","list","100","False","3","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_Repositorios/AllItems.aspx","sdu","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_Riesgos","list","100","False","2","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_Riesgos/AllItems.aspx","sdu","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SD_VersionesSistema","list","100","False","4","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SD_VersionesSistema/AllItems.aspx","sdu","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_Alias","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_Alias/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_CambiosTaxonomicos","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_CambiosTaxonomicos/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_Conceptos","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_Conceptos/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_MapeosLocales","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_MapeosLocales/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_Namespaces","list","100","False","5","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_Namespaces/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_Relaciones","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_Relaciones/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_Terminos","list","100","False","3","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_Terminos/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SEI_Versiones","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SEI_Versiones/AllItems.aspx","semantics","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Ambientes","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Ambientes/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_ArtefactosDeclarativos","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_ArtefactosDeclarativos/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Capacidades","list","100","False","20","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Capacidades/AllItems.aspx","system","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Componentes","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Componentes/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Conexiones","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Conexiones/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Dependencias","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Dependencias/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_ErroresSoluciones","list","100","False","13","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_ErroresSoluciones/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_EstadoOperativo","list","100","False","68","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_EstadoOperativo/AllItems.aspx","system","active","confirmed","operational status matrix; confirmed present in site","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_FlujosPowerAutomate","list","100","False","7","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_FlujosPowerAutomate/AllItems.aspx","system","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_FlujosTrabajo","list","100","False","14","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_FlujosTrabajo/AllItems.aspx","system","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Habilidades","list","100","False","20","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Habilidades/AllItems.aspx","system","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_HealthChecks","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_HealthChecks/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Permisos","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Permisos/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_RiesgosSistema","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_RiesgosSistema/AllItems.aspx","system","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"SYS_Sistemas","list","100","False","3","/sites/SYS-GobiernoOperativo-PILOTO/Lists/SYS_Sistemas/Activos.aspx","system","active","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"TaxonomyHiddenList","list","100","True","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/TaxonomyHiddenList/AllItems.aspx","site_surface","defer","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"TRN_CasosPracticos","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/TRN_CasosPracticos/AllItems.aspx","training","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"TRN_Modulos","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/TRN_Modulos/AllItems.aspx","training","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"TRN_RutasAprendizaje","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/TRN_RutasAprendizaje/AllItems.aspx","training","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"UX_ComponentesVisuales","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/UX_ComponentesVisuales/AllItems.aspx","ux","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"UX_VistasPatron","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/UX_VistasPatron/AllItems.aspx","ux","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"VOC_Microcopy","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/VOC_Microcopy/AllItems.aspx","voice","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"VOC_PlantillasMensajes","list","100","False","0","/sites/SYS-GobiernoOperativo-PILOTO/Lists/VOC_PlantillasMensajes/AllItems.aspx","voice","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_AprendizajesOperativos","list","100","False","27","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_AprendizajesOperativos/AllItems.aspx","worklist","active","confirmed","operational learning list; confirmed present in site","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_CapacidadesOperativas","list","100","False","21","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_CapacidadesOperativas/AllItems.aspx","worklist","active","confirmed","capacity list; confirmed present in site","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_Decisiones","list","100","False","31","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_Decisiones/AllItems.aspx","worklist","active","confirmed","live operational decision list; confirmed present in site","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_MapeoTaxonomico","list","100","False","45","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_MapeoTaxonomico/AllItems.aspx","worklist","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_RevisionSemanal","list","100","False","3","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_RevisionSemanal/AllItems.aspx","worklist","active","confirmed","live name currently uses no underscore; captures the naming drift observed today","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_Riesgos","list","100","False","32","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_Riesgos/AllItems.aspx","worklist","active","confirmed","risk register; confirmed present in site","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_TaxonomiaFederada","list","100","False","16","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_TaxonomiaFederada/AllItems.aspx","worklist","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
"WB_ValoresCanonicos","list","100","False","14","/sites/SYS-GobiernoOperativo-PILOTO/Lists/WB_ValoresCanonicos/AllItems.aspx","worklist","review","confirmed","live site surface from current inventory","sharepoint:/sites/SYS-GobiernoOperativo-PILOTO|Get-PnPList"
